id,title,description,availability,condition,price,link,image_link,brand,product_type
17451,Motosierra Gamma 52cc 20? Basic Line - G1851AR,"""Es ideal para podar árboles y talar troncos pequeños sin esfuerzo.Diseño ergonómico para facilitar su uso.Espada 20”.Con piñón en la espada para asegurar un correcto desplazamiento de la cadena.Provista con freno de cadena.Cilindrada: 52 ccPotencia: 2,1 kW - 8500 RPMVelocidad máxima: 12500 RPM (sin cadena)Velocidad del motor: 2800 RPM (en vacío)Capacidad tanque de Combustible: 550 ccCapacidad tanque de Aceite: 260 ccPaso de la cadena: 0,325""""Calibre de la cadena: 0,050""""Espada: 20” - 50 cmAncho",in stock,new,253736.00 ARS,https://www.theblueboxmarket.com/product/17451-Motosierra-Gamma-52cc-20-Basic-Line-G1851AR-G1851AR-Gamma/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Gamma-Maquinas/G1851AR/068c992ece39/medium/06e91d80-824b-45cd-884e-543f2f0310d9.webp,Gamma,
17452,Motosierra Gamma 52cc 20? Premium Line - G1853AR,"""Esta herramienta combina potencia, precisión y durabilidad para ofrecerte una experiencia de corte excepcional. Su potente motor y su espada de primera calidad te permiten realizar cualquier tarea de poda o tala con facilidad y eficiencia.Diseño ergonómico para facilitar su uso.Espada 20”.Con piñón en la espada para asegurar un correcto desplazamiento de la cadena.Provista con freno de cadena.Cilindrada: 52 ccPotencia: 2,1 kW - 8500 RPMVelocidad máxima: 12500 RPM (sin cadena)Velocidad del motor",in stock,new,354014.00 ARS,https://www.theblueboxmarket.com/product/17452-Motosierra-Gamma-52cc-20-Premium-Line-G1853AR-G1853AR-Gamma/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Gamma-Maquinas/G1853AR/c2a984a38f9e/medium/8281261a-cb02-4c02-a305-d401d08e6f82.webp,Gamma,
17458,Afeitadora Philco Ae5205pp Lithium Plus Wet &amp; Dry 360°,"Afeitadora Philco AE5205PP LITHIUM PLUS WET & DRY 360° CARACTERÍSTICAS - AFEITADORA LITHIUM PLUS - SISTEMA CABEZAL FLOTANTE 360° CON RECORTADOR DE PATILLAS - AUTONOMIA 120 MINS - WET & DRY - WASH REMINDER * La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,59999.00 ARS,https://www.theblueboxmarket.com/product/17458-Afeitadora-Philco-Ae5205pp-Lithium-Plus-Wet-Dry-360-Philco/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94AE5205PP/a70145586ff4/medium/11ce940a-1e0c-4c6b-81bb-658500626db0.webp,Philco,
17463,Parlante Bluetooth Noblex 40w Negro PSB700,"Parlante Bluetooth Noblex 40w Negro PSB700P Características: Conexión Bluetooth V5.1 Sonido Stereo Batería Interna Recargable (8hs duración) Función TWS Potencia de salida: 40W Resistente a salpicaduras Manija de aluminio Manos libres para llamada 2 subwoofer + 2 tweeter Entrada auxiliar 3.5mm Garantia: 12 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,89999.00 ARS,https://www.theblueboxmarket.com/product/17463-Parlante-Bluetooth-Noblex-40w-Negro-PSB700-Noblex/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94PSB700P/42774c9ea48d/medium/7f965044-91e1-44b7-93c6-c3edee7cf527.webp,Noblex,
17471,Auriculares Gamer Argomtech Usb Con Micrófono 100mw,"AURICULARES ARGOMTECH PARA JUEGOS DE COMBATE CON MICRÓFONO - ARG-HS-2845BK - A00254 Dirige a tu equipo hacia la victoria y sé consciente cuando el enemigo se acerca. Como parte de nuestra colección de juegos, los auriculares Combat te proporcionarán un sonido de calidad excepcional y una captación de voz incomparablemente clara. Con un micrófono omnidireccional integrado, auriculares con almohadillas suaves y diadema ajustable le brindarán la comodidad y el rendimiento adicionales que necesita",in stock,new,34900.00 ARS,https://www.theblueboxmarket.com/product/17471-Auriculares-Gamer-Argomtech-Usb-Con-Micryfono-100mw-ArgomTech/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Ceven-S_A/A00254/0abb3fee5317/medium/c89cd0d3-e220-468e-b6c4-491bd9f3b09d.webp,ArgomTech,
17472,Auriculares Gamer Argomtech Combat Hs46 Arg-hs-2846bk Cable,"AURICULARES ARGOMTECH PARA JUEGOS COMBAT HS46 CON MICRÓFONO ARG-HS-2846BK - A00366 Descripción Dirige a tu equipo hacia la victoria y sé consciente cuando el enemigo se acerca. Como parte de nuestra colección de juegos, los auriculares Combat te proporcionarán un sonido de calidad excepcional y una captación de voz incomparablemente clara. Con un micrófono omnidireccional integrado, auriculares con almohadillas suaves y diadema ajustable le brindarán la comodidad y el rendimiento adicionales qu",in stock,new,45000.00 ARS,https://www.theblueboxmarket.com/product/17472-Auriculares-Gamer-Argomtech-Combat-Hs46-Arghs2846bk-Cable-ArgomTech/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Ceven-S_A/A00366/81ad4cf17113/medium/cc2beff5-c2e3-43f0-931b-5b5c1e8318f2.webp,ArgomTech,
17473,Auricular Bluetooth Argomtech Arg-hs-2680bk Comfort Pro,"AURICULAR ARGOMTECH MÁXIMO CONFORT DE SONIDO PRO BT ARG-HS-2680BK - A00428 Descripción El Ultimate Sound Comfort Pro está diseñado con una comodidad superior. Con su tecnología de reducción de ruido integrada, ahora puedes disfrutar de tu música favorita y desconectarte de tu propio mundo. Viene equipado con una batería de litio recargable integrada que proporciona hasta 20 horas de reproducción de música. Diseñado con auriculares giratorios y plegables para un almacenamiento rápido y fácil tra",in stock,new,58300.00 ARS,https://www.theblueboxmarket.com/product/17473-Auricular-Bluetooth-Argomtech-Arghs2680bk-Comfort-Pro-ArgomTech/?utm_content=120242070509340627&utm_id=120242070509210627&utm_term=120242070509190627,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Ceven-S_A/A00428/33a6c7926407/medium/a70f2727-219f-48b8-9f29-875c16c11bf6.webp,ArgomTech,
17474,Auriculares Bluetooth Argomtech Skeipods E71 Arg-hs-5071bk,AURICULARES BLUETOOTH ARGOMTECH ESTÉREO INALÁMBRICOS VERDADEROS SKEIPODS E71 CON CANCELACIÓN DE RUIDO AI ARG-HS-5071BK - A00639 Presentamos nuestros nuevos auriculares estéreo inalámbricos Pro True: SkeiPods E71. Equipado con un chipset de alta gama y la última tecnología inalámbrica BT. También incluye tecnología de cancelación de ruido AI ENC para una experiencia de llamadas nítida y modo de juego de baja latencia (50 ms) para la mejor sincronización de sonido y video. Ahora puedes llevar,in stock,new,44850.00 ARS,https://www.theblueboxmarket.com/product/17474-Auriculares-Bluetooth-Argomtech-Skeipods-E71-Arghs5071bk-ArgomTech/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Ceven-S_A/A00639/5c68e0892738/medium/3185f87a-cbf5-4b6c-9416-56a0aebde099.webp,ArgomTech,
17483,Rosell Boher Grand Cuveé 70 Meses,"EDICIÓN LIMITADA 2016.90% Pinot Noir y 10% Chardonnay de la Finca Los Árboles en Tunuyán, a 1250 MSNM. Valle de Uco, Mendoza, Argentina. Este espumante se desarrolló bajo el Método Tradicional o Champenoise, respetando un tiempo mínimo sobre borras de 70 meses.Corte de 6000 botellas únicas.Categoría: Brut.",in stock,new,183000.00 ARS,https://www.theblueboxmarket.com/product/17483-Rosell-Boher-Grand-Cuvey-70-Meses-750-ml-Rosell-Boher/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Rosell-Boher/cha070/37c38e7fc814/medium/0d1fa558-2c08-4e8e-a778-1132018f8698.webp,Rosell Boher,
17493,Casa Boher Gran Chardonnay,"""100% Chardonnay del Valle de Uco, Mendoza, Argentina.El total del volumen de este vino maduró en barricas de roble Americano y Francés de primer uso durante 12 meses. Terminada la crianza, se realizó una selección de barricas para conformar el corte de 4.000 botellas únicas.""",in stock,new,202000.00 ARS,https://www.theblueboxmarket.com/product/17493-Casa-Boher-Gran-Chardonnay-750-ml-Casa-Boher/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Rosell-Boher/Cab008/3986d4ec7d1a/medium/be509a0c-0e06-46ec-b378-0cb531f776b4.webp,Casa Boher,
17494,Casa Boher Gran Viognier,"""100% Viognier de Agrelo, Luján de Cuyo, Mendoza, Argentina.El total del volumen del vino maduró 12 meses en barricas de roble americano y francés de segundo uso. Terminada la crianza, se conformaron un total de 4.200 botellas que componen la primera añada.""",in stock,new,210000.00 ARS,https://www.theblueboxmarket.com/product/17494-Casa-Boher-Gran-Viognier-750-ml-Casa-Boher/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Rosell-Boher/cab010/7d50ea31cdbf/medium/d0af7c26-5ece-48c3-84df-ef0d525a503b.webp,Casa Boher,
17496,Casa Boher Malbec San Pablo,"100% Malbec de la IG San Pablo. Los Árboles, Tunuyán, Mendoza, Argentina, a 1250 msnm.",in stock,new,129000.00 ARS,https://www.theblueboxmarket.com/product/17496-Casa-Boher-Malbec-San-Pablo-750-ml-Casa-Boher/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Rosell-Boher/cab201/a8d0c3dbdbf9/medium/6cf03316-5cb6-4c5a-9f8d-461660d0aac4.webp,Casa Boher,
17497,Casa Boher Viognier Agrelo,"100% Viognier de Agrelo, Luján de Cuyo, Mendoza, Argentina, a 1100 msnm.",in stock,new,129000.00 ARS,https://www.theblueboxmarket.com/product/17497-Casa-Boher-Viognier-Agrelo-750-ml-Casa-Boher/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Rosell-Boher/cab202/d31a0cfe3771/medium/6ffd06c6-55ce-4c6b-bb4c-2336ef8635bf.webp,Casa Boher,
17498,Casa Boher Malbec Agrelo,"100% Malbec de la IG de Agrelo, Luján de Cuyo, Mendoza. A 1100 msm.",out of stock,new,129000.00 ARS,https://www.theblueboxmarket.com/product/17498-Casa-Boher-Malbec-Agrelo-750-ml-Casa-Boher/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Rosell-Boher/cab203/f8c3ea6f42ee/medium/b34cc400-c958-40ed-86c0-c28ad7bf63a3.webp,Casa Boher,
17516,Soldadora Gamma ARC 230 Inverter - G3474ARA,"""Esta soldadora está diseñada para soldadura con electrodo celulósico, con tecnología inverter, compacta, liviana y fácil de usar.Soldadora para electrodos revestidos, corriente continua con protector térmico.Apta para electrodos de 1,6 a 5mm.Con turbo ventilador y protector térmico.Alimentación: 220/50- 60 HzCorriente nominal: 30 APotencia nominal: 8,8 kWCiclo de trabajo: 40% 230A; 60% 200 A ; 100% 163AVoltaje de salida sin carga: 60VRango de corriente de soldadura: 10- 230AEficiencia: 40%Facto",in stock,new,462661.00 ARS,https://www.theblueboxmarket.com/product/17516-Soldadora-Gamma-ARC-230-Inverter-G3474ARA-G3474ARA-Gamma/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Gamma-Maquinas/G3474ARA/ac2f11d120b1/medium/d3b4112b-6562-4043-ace5-54c080b30a9d.webp,Gamma,
17518,Auriculares Earbuds TWS Philco Blanco AP21TWS,"Auriculares Earbuds TWS Philco Blanco AP21TWS Características: Descubre la libertad auditiva definitiva con nuestros auriculares inalámbricos tipo in-ear. Equipados con la última tecnología Bluetooth v5.2, disfruta de una conexión estable y sin complicaciones con tus dispositivos. Realiza llamadas con total claridad gracias a la función manos libres y al micrófono incorporado, mientras que el control táctil te permite gestionar la reproducción de música y responder llamadas con un simple toqu",in stock,new,54999.00 ARS,https://www.theblueboxmarket.com/product/17518-Auriculares-Earbuds-TWS-Philco-Blanco-AP21TWS-Philco/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94AP21TWS/ef155c95b2b2/medium/588d5db5-578c-499c-8812-d8bc44f250ce.webp,Philco,
17519,Auriculares Proline inalámbricos Bluetooth TWS Negro PLA7B,"Auriculares Proline inalámbricos Bluetooth TWS Negro PLA7B Caracteristicas: Con los Auriculares Inalámbricos Black Bluetooth Proline Sumérgite en la libertad auditiva! Equipados con la última tecnología Bluetooth v5.3, te brindan una conexión estable y sin complicaciones. Experimentá la conveniencia total con su función manos libres y micrófono incorporado, además de un control táctil intuitivo para una experiencia de usuario sin igual. Con una batería recargable de larga duración y un estuc",in stock,new,17999.00 ARS,https://www.theblueboxmarket.com/product/17519-Auriculares-Proline-inalymbricos-Bluetooth-TWS-Negro-PLA7B-Proline/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94PLA7B/b469545fcf08/medium/70f6679b-60b2-4685-88a7-e038e74c9045.webp,Proline,
17520,Auricular Vincha Bluetooth Noblex Blanco HP350BTW,"Auricular Vincha Bluetooth Noblex Blanco HP350BTW Caracteristicas: Auriculares Inalámbricos Noblex HP350BT Bluetooth 5.0 Experimenta una calidad de sonido superior con estos auriculares que fusionan un diseño atractivo con un rendimiento avanzado. Con controles integrados, gestiona tu música y llamadas de manera sencilla sin necesidad de acceder a tu dispositivo, brindándote comodidad inmediata. Incorporan un micrófono para realizar llamadas sin usar las manos, asegurando conversaciones clar",in stock,new,56999.00 ARS,https://www.theblueboxmarket.com/product/17520-Auricular-Vincha-Bluetooth-Noblex-Blanco-HP350BTW-Noblex/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94HP350BTW/2bfabab582e2/medium/1f1c7f03-21d0-4fff-b7db-42ce79c26d4f.webp,Noblex,
17533,Auriculares Argomtech Ultimate Sound Audífono Dj Pro Negro,"AURICULARES PROFESIONALES PARA DJ CON SONIDO DEFINITIVO - ARG-HS-2441 DJ Headphone Pro será su compañero exclusivo, ya que bloqueará el ruido exterior y ofrecerá una calidad de sonido impresionante que presenta graves claramente definidos con un rango medio suave. Suenan muy bien, mantienen un nivel máximo de presión sonora alto y son tan cómodos de usar que casi se convierten en parte de su cuerpo. La diadema ajustable DJ Headset Pro está protegida con un vinilo duro duradero. El cable del aur",in stock,new,28600.00 ARS,https://www.theblueboxmarket.com/product/17533-Auriculares-Argomtech-Ultimate-Sound-Audyfono-Dj-Pro-Negro-ArgomTech/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Ceven-S_A/A00047/b97c67890ab0/medium/1f8aad43-c87c-4831-a164-857858558838.webp,ArgomTech,
17537,Smartwatch Argomtech Skeiwatch S55 Arg-wt-6055bk Negro,"SMARTWATCH ARGOMTECH SKEIWATCH S55 ARG-WT-6055BK NEGRO - A00631 Descripción Lograr sus objetivos de salud puede resultar tedioso y engorroso. Sin embargo, con los relojes inteligentes y las pulseras inteligentes de ArgomTech, ahora puede alcanzar sus objetivos con mucha facilidad. El reloj inteligente S55 incluye excelentes funciones como sensor de frecuencia cardíaca, control de la presión arterial, control del sueño, control del estrés, oxígeno, podómetro, rastreador de actividad física y muc",in stock,new,106519.00 ARS,https://www.theblueboxmarket.com/product/17537-Smartwatch-Argomtech-Skeiwatch-S55-Argwt6055bk-Negro-ArgomTech/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Ceven-S_A/A00631/d53137f369f0/medium/4cb959a7-5aaf-4d5a-9d05-cde94170f023.webp,ArgomTech,
17538,Smartwatch Argomtech Skeiwatch S55 Arg-wt-6055bg Beige,"SMARTWATCH ARGOMTECH SKEIWATCH S55 ARG-WT-6055BG BEIGE - A00632 Descripción Lograr sus objetivos de salud puede resultar tedioso y engorroso. Sin embargo, con los relojes inteligentes y las pulseras inteligentes de ArgomTech, ahora puede alcanzar sus objetivos con mucha facilidad. El reloj inteligente S55 incluye excelentes funciones como sensor de frecuencia cardíaca, control de la presión arterial, control del sueño, control del estrés, oxígeno, podómetro, rastreador de actividad física y muc",in stock,new,94000.00 ARS,https://www.theblueboxmarket.com/product/17538-Smartwatch-Argomtech-Skeiwatch-S55-Argwt6055bg-Beige-ArgomTech/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Ceven-S_A/A00632/d6468a8de6b0/medium/3aaf6628-dfc8-4625-b32f-7c5b3b60a6ee.webp,ArgomTech,
17539,Smartwatch Argomtech Skeiwatch C70 Arg-wt-6070bk Negro,"SMARTWATCH ARGOMTECH SKEIWATCH C70 ARG-WT-6070BK NEGRO - A00637 Lograr sus objetivos de salud puede resultar tedioso y engorroso. Sin embargo, con los relojes inteligentes y las pulseras inteligentes de ArgomTech, ahora puede alcanzar sus objetivos con mucha facilidad. El reloj inteligente C70 incluye excelentes funciones como sensor de frecuencia cardíaca, monitoreo de presión arterial, monitoreo del sueño, monitoreo del estrés, oxígeno, podómetro, rastreador de actividad física y mucho más. T",in stock,new,111700.00 ARS,https://www.theblueboxmarket.com/product/17539-Smartwatch-Argomtech-Skeiwatch-C70-Argwt6070bk-Negro-ArgomTech/?utm_source=meta&utm_medium=cpc&utm_campaign=LAL-Custom_Similar-3pct-Bancos-IG&utm_id=120242070509210627_v2_s08_e7474&utm_content=120242077974630627&utm_term=120242070509190627,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Ceven-S_A/A00637/3e716737d2c6/medium/218e5fb8-7791-4afe-9a3e-44c20c972949.webp,ArgomTech,
17540,Smartwatch Argomtech Skeiwatch C70 Arg-wt-6070bl Azul,"SMARTWATCH ARGOMTECH SKEIWATCH C70 ARG-WT-6070BL AZUL - A00638 Descripción Lograr sus objetivos de salud puede resultar tedioso y engorroso. Sin embargo, con los relojes inteligentes y las pulseras inteligentes de ArgomTech, ahora puede alcanzar sus objetivos con mucha facilidad. El reloj inteligente C70 incluye excelentes funciones como sensor de frecuencia cardíaca, monitoreo de presión arterial, monitoreo del sueño, monitoreo del estrés, oxígeno, podómetro, rastreador de actividad física y m",in stock,new,108900.00 ARS,https://www.theblueboxmarket.com/product/17540-Smartwatch-Argomtech-Skeiwatch-C70-Argwt6070bl-Azul-ArgomTech/?utm_content=120242070509320627&utm_id=120242070509210627&utm_term=120242070509190627&utm_medium=paid&utm_source=ig&utm_campaign=120242070509210627,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Ceven-S_A/A00638/5e9f40e2d38f/medium/c2545a9b-8c0d-422c-b7a0-6c7951b83523.webp,ArgomTech,
17686,Botella Aislada Maped Concept Adult 500Ml - Violeta,Muy buenas funciones térmicas gracias a su doble pared aislante.Mantiene tu bebida caliente hasta 15 hs y fría hasta 30 hs. -Acero Inoxidable -Isotérmico: conserva la bebida fría o caliente durante todo el día -Tamaño ideal: Permite transportar con facilidad,in stock,new,30599.00 ARS,https://www.theblueboxmarket.com/product/17686-Botella-Aislada-Maped-Concept-Adult-500Ml-Violeta-Maped/,https://wes-merchandising.com.ar/fotos/105-MPD-CADUL500-VT_1.jpg,Maped,
17725,Cup Stanley Daybreak Demitasse - Pale Stone 65ml,"Saboree el momento con este elegante pocillo premium Demitasse, creado especialmente para los fanáticos del espresso. La taza de acero inoxidable es tan hermosa como duradera, lo que significa que puede disfrutar de su espresso temprano en la mañana o después de la cena en interiores o exteriores. El aislamiento al vacío de doble pared de Stanley retiene la temperatura, mientras mantiene el exterior fresco al tacto.",in stock,new,48000.00 ARS,https://www.theblueboxmarket.com/product/17725-Cup-Stanley-Daybreak-Demitasse-Pale-Stone-65ml-STANLEY/,https://wes-merchandising.com.ar/fotos/108-STY-DB65-PL_01.jpg,STANLEY,
